hebergement,restauration,greta,pial,ecole_elementaire,ecole_maternelle,lycee_agricole,lycee_militaire,lycee_des_metiers,etat,type_etablissement,ulis,segpa,appartenance_education_prioritaire,code_nature,libelle_nature,section_sport,section_arts,section_theatre,section_cinema,section_europeenne,section_internationale,code_region,libelle_region,code_academie,code_departement,libelle_departement,statut_public_prive,ministere_tutelle,type_contrat_prive,code_type_contrat_prive,libelle_academie
0.0,1.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,12,,,0.0,0.0,0.0,68965,9173,0.0,1.0,4848,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,4848,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,1.0,,4848,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,1.0,,4848,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,4848,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,26,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,26,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,26,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,26,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,16,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,300,1254,1.0,1.0,1.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,16,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,16,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,4,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,4,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,4,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,0.0,4,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,0.0,13,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,1.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,1.0,0.0,13,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,301,92,1.0,0.0,0.0,0.0,1.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,1.0,0.0,13,,,0.0,0.0,0.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,0.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,0.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,611,20.0,3490
0.0,1.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,13,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,0.0,13,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,1.0,0.0,13,,,0.0,0.0,1.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,0.0,13,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,0.0,,13,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,0.0,1.0,20,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,1.0,0.0,0.0,0.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,20,,,0.0,0.0,0.0,68965,9173,1.0,1.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,20,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,1.0,0.0,20,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,306,1037,1.0,1.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
1.0,0.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,20,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,12,,,0.0,0.0,1.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,12,,,0.0,0.0,1.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,12,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,12,,,0.0,0.0,1.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,12,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,21,,,0.0,0.0,1.0,68965,5646,0.0,0.0,61271,306,1037,1.0,0.0,0.0,1.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,0.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,21,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,21,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,21,1.0,0.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,21,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,9,,,0.0,0.0,0.0,68965,9173,0.0,1.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,9,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,14,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,300,1254,1.0,1.0,0.0,0.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,0.0,14,,,0.0,0.0,1.0,68965,5646,0.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,1.0,14,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,1.0,,,,68965,48730,1.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,14,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,34,,,0.0,0.0,0.0,68965,9173,1.0,0.0,61271,340,7663,1.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,0.0,34,,,0.0,0.0,0.0,68965,5646,1.0,0.0,61271,320,1693,0.0,0.0,0.0,0.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
1.0,1.0,1.0,34,,,0.0,0.0,0.0,68965,5646,0.0,0.0,61271,302,574,0.0,0.0,0.0,1.0,1.0,0.0,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,0.0,34,,,0.0,0.0,0.0,68965,9173,0.0,0.0,61271,340,7663,0.0,0.0,0.0,0.0,0.0,0.0,76,6344,16,65.0,312,12926,65716,7559,30.0,3490
0.0,1.0,,34,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,0.0,1.0,,,,68965,48730,0.0,,61271,101,12298,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,0.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,1.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
0.0,0.0,,34,1.0,1.0,,,,68965,48730,0.0,,61271,151,36148,,,,,,,76,6344,16,65.0,312,54080,65716,56083,99.0,3490
